fold_id,train_start,train_end,val_start,val_end,test_start,test_end,purge_bars,embargo_bars,n_train,n_val,n_test,threshold,selected_features,model_type,oos_auc,oos_brier,n_trials_this_fold,oos_sharpe,oos_sortino,oos_cagr,oos_max_dd,oos_trades,oos_turnover,oos_gross_return,oos_net_return
1,2012-01-03,2017-01-04,2017-01-12,2018-01-11,2018-01-22,2019-01-22,5,5,1260,252,252,0.5,"momentum_63,momentum_252,trend_50,mean_reversion_20,realized_vol_20,volatility_ratio_10_60,volume_zscore_20,log_dollar_volume_20,cross_asset_rel_strength,regime_drawdown,regime_high_vol",logistic,0.5225145459144953,0.2518010994095833,9,-1.264453220416562,-1.5361301504428715,-0.13025010043775853,-0.17780848890236933,184,45.712734315443804,-0.10606059474521956,-0.13025010043775853
2,2012-01-03,2018-01-04,2018-01-12,2019-01-14,2019-01-23,2020-01-22,5,5,1512,252,252,0.66,"momentum_63,momentum_252,trend_50,mean_reversion_20,realized_vol_20,volatility_ratio_10_60,volume_zscore_20,log_dollar_volume_20,cross_asset_rel_strength,regime_drawdown,regime_high_vol",logistic,0.5086408523908524,0.2477110587746357,9,0.5455001306294327,1.9267487999787694,0.003931528149135444,-0.002502206202325885,8,3.6838353498655025,0.006151473063808366,0.003931528149135444
3,2012-01-03,2019-01-07,2019-01-15,2020-01-14,2020-01-23,2021-01-21,5,5,1764,252,252,0.5,"momentum_63,momentum_252,trend_50,mean_reversion_20,realized_vol_20,volatility_ratio_10_60,volume_zscore_20,log_dollar_volume_20,cross_asset_rel_strength,regime_drawdown,regime_high_vol",logistic,0.46638736706413153,0.26375636557638016,9,-0.586180108423998,-0.7292940568746782,-0.05504374179005633,-0.12493757670718608,133,16.98528185828792,-0.045346614523565365,-0.05504374179005633
4,2012-01-03,2020-01-07,2020-01-15,2021-01-13,2021-01-22,2022-01-20,5,5,2016,252,252,0.5,"momentum_63,momentum_252,trend_50,mean_reversion_20,realized_vol_20,volatility_ratio_10_60,volume_zscore_20,log_dollar_volume_20,cross_asset_rel_strength,regime_drawdown,regime_high_vol",logistic,0.5207334994569037,0.2471695305614038,9,0.9373380679008936,1.3286493200659404,0.08667923338904981,-0.04509094979034134,204,60.47875526385275,0.12687507683402388,0.08667923338904981
5,2012-01-03,2021-01-06,2021-01-14,2022-01-12,2022-01-21,2023-01-23,5,5,2268,252,252,0.54,"momentum_63,momentum_252,trend_50,mean_reversion_20,realized_vol_20,volatility_ratio_10_60,volume_zscore_20,log_dollar_volume_20,cross_asset_rel_strength,regime_drawdown,regime_high_vol",logistic,0.5285541478321767,0.2584804170548407,9,-0.06090720812175641,-0.08609688660297109,-0.00893530344374327,-0.09363826563934152,191,34.84321008652044,0.012002069148693728,-0.00893530344374327
6,2012-01-03,2022-01-05,2022-01-13,2023-01-13,2023-01-24,2024-01-24,5,5,2520,252,252,0.62,"momentum_63,momentum_252,trend_50,mean_reversion_20,realized_vol_20,volatility_ratio_10_60,volume_zscore_20,log_dollar_volume_20,cross_asset_rel_strength,regime_drawdown,regime_high_vol",logistic,0.44839948783610756,0.2500692978610821,9,,,0.0,0.0,0,0.0,0.0,0.0
7,2012-01-03,2023-01-06,2023-01-17,2024-01-17,2024-01-25,2025-01-27,5,5,2772,252,252,0.56,"momentum_63,momentum_252,trend_50,mean_reversion_20,realized_vol_20,volatility_ratio_10_60,volume_zscore_20,log_dollar_volume_20,cross_asset_rel_strength,regime_drawdown,regime_high_vol",logistic,0.5120870528442041,0.24538233671294143,9,1.2026383721284242,1.8644689071136682,0.06723362612153028,-0.030123449514364853,70,35.66652950527711,0.09030773840130668,0.06723362612153028
